"","class","order","family","genus","species","subspecies","common_name","female_maturity_d","adult_body_mass_g","maximum_longevity_y","C","C_E","E_alpha","I","taxaname","I_m","log_bodymass","log_C_E","log_I_m","log_E_alpha","Species","Age_at_maturity_avg_y"
"99","Aves","Passeriformes","Mimidae","Toxostoma","curvirostre",NA,"Curve-billed Thrasher",364.234,78.7,10.8,4.28696315120712,42.021235631895,9.82271287139586,46.6,"Toxostoma_curvirostre",0.592121982210928,4.36564315542336,3.73817510078877,-0.524042614291757,2.28469734402994,NA,NA
"100","Aves","Passeriformes","Mimidae","Toxostoma","rufum",NA,"Brown Thrasher",318.734,68.65,12.834,4.71522214129643,56.3976222929491,13.6969259633425,41.5,"Toxostoma_rufum",0.604515659140568,4.22902113221398,4.03242699968891,-0.503327704977328,2.61717142541884,NA,NA
"101","Aves","Passeriformes","Motacillidae","Anthus","petrosus",NA,"Eurasian Rock Pipit",365,22.4,10.91666667,5.72946428571429,56.8171875190982,9.91666667,18.6,"Anthus_petrosus",0.830357142857143,3.10906095886099,4.03983887712104,-0.185899378141838,2.29421684365966,NA,NA
"102","Aves","Passeriformes","Motacillidae","Anthus","rubescens",NA,"Buff-bellied Pipit",364.234,21.18333333,8.916666667,4.30243902506726,34.0700048447505,7.93541880619327,18.6,"Anthus_rubescens",0.878048780625972,3.05321470881,3.52841737387276,-0.130053128090841,2.07133613219406,NA,NA
"103","Aves","Passeriformes","Motacillidae","Anthus","spinoletta",NA,"Water Pipit",363.468,21.51666667,8.916666667,5.96467854284048,47.2454071077703,7.95424998474419,18.6,"Anthus_spinoletta",0.864446165629056,3.06882782877946,3.85535544514678,-0.145666248060305,2.0737063751003,NA,NA
"104","Aves","Passeriformes","Muscicapidae","Ficedula","albicollis",NA,"Collared Flycatcher",364.234,12.55,9.833333333,7.03266932270916,62.1366713200375,8.85401326220232,14.71,"Ficedula_albicollis",1.17211155378486,2.52972066557779,4.12933633510233,0.158806869035553,2.18087083218576,NA,NA
"105","Aves","Passeriformes","Muscicapidae","Ficedula","hypoleuca",NA,"European Pied Flycatcher",365,12.775,15,6.22778864970646,87.1890410958904,14,13.6,"Ficedula_hypoleuca",1.06457925636008,2.54749013608977,4.46807864751126,0.0625796566522381,2.63905732961526,NA,NA
"106","Aves","Passeriformes","Muscicapidae","Ficedula","semitorquata",NA,"Semicollared Flycatcher",364.234,12.7,9.833333333,6.89169291338583,60.8910838470538,8.85401326220232,14.71,"Ficedula_semitorquata",1.15826771653543,2.54160199346455,4.10908675754506,0.146925541148801,2.18087083218576,NA,NA
"107","Aves","Passeriformes","Muscicapidae","Ficedula","speculigera",NA,"Atlas Pied Flycatcher",365,12.775,15,6.22778864970646,87.1890410958904,14,13.6,"Ficedula_speculigera",1.06457925636008,2.54749013608977,4.46807864751126,0.0625796566522381,2.63905732961526,NA,NA
"108","Aves","Passeriformes","Paridae","Parus","cinereus",NA,"Cinereous Tit",365,18,15.417,12.1833333333333,175.647116666667,14.417,17,"Parus_cinereus",0.944444444444444,2.89037175789616,5.16847696335744,-0.0571584138399486,2.66840806582977,NA,NA
"109","Aves","Passeriformes","Paridae","Parus","major",NA,"Great Tit",365,18,15.417,12.1833333333333,175.647116666667,14.417,17,"Parus_major",0.944444444444444,2.89037175789616,5.16847696335744,-0.0571584138399486,2.66840806582977,NA,NA
"110","Aves","Passeriformes","Paridae","Parus","minor",NA,"Japanese Tit",365,18,15.417,12.1833333333333,175.647116666667,14.417,17,"Parus_minor",0.944444444444444,2.89037175789616,5.16847696335744,-0.0571584138399486,2.66840806582977,NA,NA
"111","Aves","Passeriformes","Paridae","Periparus","ater",NA,"Coal Tit",364.234,9.275,9.5,9.62854447439353,81.8628347859543,8.51997891465377,10.445,"Periparus_ater",1.12614555256065,2.2273226084935,4.40504510014893,0.11880078651503,2.14241386603227,NA,NA
"112","Aves","Passeriformes","Paridae","Poecile","atricapillus",NA,"Black-capped Chickadee",271.734,10.8,12.41666667,7.27175925925926,84.8773554005287,15.6783815589878,11.3,"Poecile_atricapillus",1.0462962962963,2.37954613413017,4.44120733689914,0.0452565915881209,2.75228279269374,NA,NA
"113","Aves","Passeriformes","Parulidae","Geothlypis","formosa",NA,"Kentucky Warbler",364.359,14.115,7,3.98512221041445,23.9177317921768,6.0123147774585,12.5,"Geothlypis_formosa",0.885582713425434,2.64723806170545,3.17462009984451,-0.121509417397197,1.79380982871345,NA,NA
"114","Aves","Passeriformes","Parulidae","Geothlypis","trichas",NA,"Common Yellowthroat",365,9.666666667,11.5,7.44929741353623,78.2176228421304,10.5,10.3,"Geothlypis_trichas",1.06551724134257,2.26868354135285,4.35949497819988,0.063460353882743,2.35137525716348,NA,NA
"115","Aves","Passeriformes","Parulidae","Leiothlypis","peregrina",NA,"Tennessee Warbler",363.468,9.55,6.417,4.58638743455497,24.8637109947644,5.44404734392023,7.3,"Leiothlypis_peregrina",0.764397905759162,2.25654115449264,3.21340935067674,-0.268666806338294,1.69452278128341,NA,NA
"116","Aves","Passeriformes","Parulidae","Myioborus","pictus",NA,"Painted Whitestart",304,9.775,6.6,7.20204603580563,41.5350874119749,6.92434210526316,8.8,"Myioborus_pictus",0.900255754475703,2.27982810587143,3.72653854982656,-0.105076384387269,1.93504304471026,NA,NA
"117","Aves","Passeriformes","Parulidae","Parkesia","motacilla",NA,"Louisiana Waterthrush",365,20.825,11.91666667,4.10564225690276,44.8199279848739,10.91666667,17.1,"Parkesia_motacilla",0.821128451380552,3.03615418805291,3.8026528616083,-0.197075724544292,2.39029067371849,NA,NA
"118","Aves","Passeriformes","Parulidae","Protonotaria","citrea",NA,"Prothonotary Warbler",365,14.95,8.1,6.30752508361204,44.7834280936455,7.1,12.7,"Protonotaria_citrea",0.849498327759197,2.7047112998367,3.80183816236388,-0.16310930637215,1.96009478404727,NA,NA
"119","Aves","Passeriformes","Parulidae","Seiurus","aurocapilla",NA,"Ovenbird",365,19.4,11,3.13144329896907,31.3144329896907,10,13.5,"Seiurus_aurocapilla",0.695876288659794,2.96527306606928,3.44407910914542,-0.362583380624899,2.30258509299405,NA,NA
"120","Aves","Passeriformes","Parulidae","Setophaga","aestiva",NA,"American Yellow Warbler",365,10,11,4.21448375,42.1448375,10,8.9,"Setophaga_aestiva",0.89,2.30258509299405,3.74111219770586,-0.116533816255952,2.30258509299405,NA,NA
"121","Aves","Passeriformes","Parulidae","Setophaga","discolor",NA,"Prairie Warbler",364.359,7.65,10.34,4.94117647058823,46.1592657534246,9.35819068556012,6.3,"Setophaga_discolor",0.823529411764706,2.03470564783844,3.83209771551841,-0.194156014440958,2.23625196897933,NA,NA
"122","Aves","Passeriformes","Parulidae","Setophaga","kirtlandii",NA,"Kirtland's Warbler",364.234,13.95,9,4.21512544802867,33.7298495735258,8.01892739282988,12.7,"Setophaga_kirtlandii",0.910394265232975,2.63547950826737,3.5183831893401,-0.093877514802829,2.08180467139182,NA,NA
"123","Aves","Passeriformes","Parulidae","Setophaga","petechia",NA,"Mangrove Warbler",365,10,10.9,4.21448375,41.723389125,9.9,8.9,"Setophaga_petechia",0.89,2.30258509299405,3.73106186185236,-0.116533816255952,2.29253475714054,NA,NA
"124","Aves","Passeriformes","Parulidae","Setophaga","ruticilla",NA,"American Redstart",365,8.35,10.1,3.68862275449102,33.5664670658683,9.1,7.7,"Setophaga_ruticilla",0.922155688622755,2.12226153886276,3.51352756463957,-0.0810412100031259,2.2082744135228,NA,NA
"125","Aves","Passeriformes","Parulidae","Setophaga","striata",NA,"Blackpoll Warbler",363.468,12.39166667,8.1,6.15534633324671,43.7287945566887,7.1341411073327,11.3,"Setophaga_striata",0.911903160480995,2.51702420394711,3.77800679945351,-0.0922214782288121,1.96489186629431,NA,NA
"126","Aves","Passeriformes","Parulidae","Setophaga","virens",NA,"Black-throated Green Warbler",365,9,6,3.42222222222222,17.1111111111111,5,7.7,"Setophaga_virens",0.855555555555556,2.19722457733622,2.83972802507741,-0.156004248476581,1.6094379124341,NA,NA
"127","Aves","Passeriformes","Passeridae","Passer","domesticus",NA,"House Sparrow",182.625,27.7,23,12.0219787906137,270.490405672785,44.968514715948,23.555,"Passer_domesticus",0.850361010830325,3.32143241319329,5.60023662879534,-0.162094301041288,3.80596257190601,NA,NA
"128","Aves","Passeriformes","Passeridae","Passer","italiae",NA,"Italian Sparrow",363.468,27.3,23,10.138141025641,223.081654980681,22.0969438850188,23.555,"Passer_italiae",0.862820512820513,3.30688670219091,5.40753787027042,-0.14754859003891,3.09543931321559,NA,NA
"129","Aves","Passeriformes","Remizidae","Auriparus","flaviceps",NA,"Verdin",365,7,5.6,5.1375,23.6325,4.6,6.85,"Auriparus_flaviceps",0.978571428571429,1.94591014905531,3.1626228833174,-0.0216614967811794,1.52605630349505,NA,NA
"130","Aves","Passeriformes","Troglodytidae","Campylorhynchus","brunneicapillus",NA,"Cactus Wren",303.234,38.9,7.333333333,9.41413881748072,61.2159577994467,7.82706644553381,31.3,"Campylorhynchus_brunneicapillus",0.804627249357327,3.6609942506244,4.11440790388631,-0.217376153078293,2.05758778405891,NA,NA
"131","Aves","Passeriformes","Troglodytidae","Troglodytes","aedon",NA,"House Wren",365,11,9,11.6836363636364,93.4690909090909,8,10.2,"Troglodytes_aedon",0.927272727272727,2.39789527279837,4.53763080312912,-0.0755075525081452,2.07944154167984,NA,NA
"132","Aves","Passeriformes","Turdidae","Catharus","bicknelli",NA,"Bicknell's Thrush",365,29.65,11.91666667,3.34569983136594,36.5238898368971,10.91666667,24.8,"Catharus_bicknelli",0.836424957841484,3.38946212544373,3.59796656256559,-0.178618472272798,2.39029067371849,NA,NA
"133","Aves","Passeriformes","Turdidae","Catharus","fuscescens",NA,"Veery",365,31.925,10.1,4.60454189506656,41.9013312451057,9.1,24.5,"Catharus_fuscescens",0.76742364917776,3.4633894019186,3.73531759838294,-0.264716284367922,2.2082744135228,NA,NA
"134","Aves","Passeriformes","Turdidae","Catharus","guttatus",NA,"Hermit Thrush",364.234,30.55,10.83333333,5.94225859247136,58.4446800757914,9.85611630284378,24.8,"Catharus_guttatus",0.811783960720131,3.4193646856176,4.06808066710843,-0.208521032446668,2.28809220692891,NA,NA
"135","Aves","Passeriformes","Turdidae","Catharus","ustulatus",NA,"Swainson's Thrush",365,30.06666667,12.08333333,3.50837028785938,38.8844373454136,11.08333333,28.9,"Catharus_ustulatus",0.961197339139557,3.40341713851133,3.66059410233445,-0.0395755433929467,2.405442478133,NA,NA
"136","Aves","Passeriformes","Turdidae","Hylocichla","mustelina",NA,"Wood Thrush",365.125,48.65,10.16666667,5.28057553956835,48.4034673806977,9.16318612680589,36.7,"Hylocichla_mustelina",0.754367934224049,3.88465180863201,3.87957145125362,-0.281875053571489,2.21519394864438,NA,NA
"137","Aves","Passeriformes","Turdidae","Sialia","mexicana",NA,"Western Bluebird",365,27.05,8.666666667,9.27911275415896,71.1398644516451,7.666666667,25.1,"Sialia_mexicana",0.927911275415896,3.29768700529249,4.26464786114381,-0.0748191591547523,2.03688192730452,NA,NA
"138","Aves","Passeriformes","Turdidae","Sialia","sialis",NA,"Eastern Bluebird",363.468,29.65,10.5,8.09119730185497,76.9003352286262,9.54425699098683,27.2,"Sialia_sialis",0.917369308600337,3.38946212544373,4.34251023578202,-0.0862451521417828,2.25593961140153,NA,NA
"139","Aves","Passeriformes","Turdidae","Turdus","migratorius",NA,"American Robin",364.234,78.78333333,17,6.19315633620449,99.1034985238021,16.035751742012,56.9,"Turdus_migratorius",0.722233975067579,4.36670146852883,4.59616474367751,-0.32540612739654,2.77482071336908,NA,NA
"140","Aves","Passeriformes","Tyrannidae","Empidonax","difficilis",NA,"Pacific-slope Flycatcher",364.234,10.85,6.916666667,3.99193548387097,23.6273292103452,5.93121271889774,10.5,"Empidonax_difficilis",0.967741935483871,2.38416507998647,3.16240405943413,-0.0327898228229908,1.7802286978175,NA,NA
"141","Aves","Passeriformes","Tyrannidae","Empidonax","minimus",NA,"Least Flycatcher",365,10.275,8,4.24642335766423,29.7249635036496,7,10.8,"Empidonax_minimus",1.05109489051095,2.3297137603823,3.39198721477625,0.0498323737478758,1.94591014905531,NA,NA
"142","Aves","Passeriformes","Tyrannidae","Empidonax","oberholseri",NA,"American Dusky Flycatcher",365,10.4,9,3.49615384615385,27.9692307692308,8,10.1,"Empidonax_oberholseri",0.971153846153846,2.34180580614733,3.33110500484179,-0.0292703823001133,2.07944154167984,NA,NA
"143","Aves","Passeriformes","Tyrannidae","Empidonax","occidentalis",NA,"Cordilleran Flycatcher",364.234,11,6.916666667,3.9375,23.3051383574769,5.93121271889774,10.5,"Empidonax_occidentalis",0.954545454545455,2.39789527279837,3.14867386662222,-0.0465200156348928,1.7802286978175,NA,NA
"144","Aves","Passeriformes","Tyrannidae","Empidonax","traillii",NA,"Willow Flycatcher",365,13.25,11,3.30188679245283,33.0188679245283,10,12.5,"Empidonax_traillii",0.943396226415094,2.58399755243223,3.49707915336544,-0.0582689081239758,2.30258509299405,NA,NA
"145","Aves","Passeriformes","Tyrannidae","Sayornis","nigricans",NA,"Black Phoebe",364.359,18.25,8,7.17260273972603,50.2208154475511,7.01407403138114,18.7,"Sayornis_nigricans",1.02465753424658,2.9041650800285,3.91642959110361,0.0243584438320404,1.94791870646427,NA,NA
"146","Aves","Passeriformes","Tyrannidae","Sayornis","phoebe",NA,"Eastern Phoebe",363.468,19.7,10.33333333,8.65228426395939,80.790968990467,9.37688782905235,17.5,"Sayornis_phoebe",0.888324873096447,2.98061863574394,4.39186518936036,-0.118417754814474,2.23824792001682,NA,NA
"147","Aves","Passeriformes","Tyrannidae","Tyrannus","tyrannus",NA,"Eastern Kingbird",365,40.125,11.1,2.77383177570093,28.0157009345794,10.1,31.8,"Tyrannus_tyrannus",0.792523364485981,3.69199958145018,3.33276510067853,-0.232533291664049,2.31253542384721,NA,NA
"148","Aves","Passeriformes","Tyrannidae","Tyrannus","verticalis",NA,"Western Kingbird",365,39.6,6.916666667,3.48181818181818,20.6007575769182,5.916666667,36,"Tyrannus_verticalis",0.909090909090909,3.67882911826043,3.02532785069788,-0.0953101798043249,1.77777322730965,NA,NA
"149","Aves","Passeriformes","Vireonidae","Vireo","atricapilla",NA,"Black-capped Vireo",365.25,8.766666667,12,7.48288973355578,82.3066618021728,10.9917864476386,8.2,"Vireo_atricapilla",0.935361216694473,2.17095665055363,4.41045204975552,-0.0668224962834247,2.39714830731079,NA,NA
"150","Aves","Passeriformes","Vireonidae","Vireo","bellii",NA,"Bell's Vireo",364.234,8.55,9.083333333,7.38947368421052,59.7470867170754,8.1024359794665,8.1,"Vireo_bellii",0.947368421052631,2.14593128294867,4.0901204317497,-0.0540672212702759,2.09216475467146,NA,NA
"151","Aves","Passeriformes","Vireonidae","Vireo","flavoviridis",NA,"Yellow-green Vireo",365,17.3,10.2,3.9964161849711,36.7670289017341,9.2,13.8,"Vireo_flavoviridis",0.797687861271676,2.85070650150373,3.60460148981119,-0.226037909340574,2.21920348405499,NA,NA
"152","Aves","Passeriformes","Vireonidae","Vireo","gracilirostris",NA,"Noronha Vireo",365,16.66491667,10.2,4.59588256675033,42.2821196141031,9.2,13.8,"Vireo_gracilirostris",0.828086948964024,2.81330571144717,3.74436429252933,-0.188637119284012,2.21920348405499,NA,NA
"153","Aves","Passeriformes","Vireonidae","Vireo","griseus",NA,"White-eyed Vireo",364.234,11.8,10.91666667,4.35169491525424,43.1634405222063,9.93962489649511,10.4,"Vireo_griseus",0.88135593220339,2.46809953147162,3.76499385274123,-0.126293725324292,2.29652928318532,NA,NA
"154","Aves","Passeriformes","Vireonidae","Vireo","olivaceus",NA,"Red-eyed Vireo",365,16.85,10.2,4.54540059347181,41.8176854599407,9.2,13.8,"Vireo_olivaceus",0.818991097922849,2.82435065679837,3.73331934717813,-0.199682064635212,2.21920348405499,NA,NA
"155","Aves","Procellariiformes","Diomedeidae","Diomedea","amsterdamensis",NA,"Amsterdam Albatross",3689.025,7046.7,60,0.723164034228788,36.0808825979167,4.93652794437555,9992,"Diomedea_amsterdamensis",1.41796869456625,8.8603147011139,3.58576315714347,0.349225350691514,1.59666223882019,NA,NA
"156","Aves","Procellariiformes","Diomedeidae","Diomedea","antipodensis",NA,"Antipodean Albatross",3670.7625,7790,60,0.654161745827985,32.6708762414054,4.96606290927294,9992,"Diomedea_antipodensis",1.28267008985879,8.96059613886479,3.48648404623296,0.24894391294062,1.6026273550027,NA,NA
"157","Aves","Procellariiformes","Diomedeidae","Diomedea","dabbenena",NA,"Tristan Albatross",3670.7625,7704.25,60,0.661442710192426,33.0345102924422,4.96606290927294,9992,"Diomedea_dabbenena",1.29694649057338,8.94952740362642,3.49755278147133,0.26001264817899,1.6026273550027,NA,NA
"158","Aves","Procellariiformes","Diomedeidae","Diomedea","exulans",NA,"Wandering Albatross",3670.7625,7990,60,0.637787234042553,31.8530820926843,4.96606290927294,9992,"Diomedea_exulans",1.25056320400501,8.98594603876032,3.46113414633743,0.223594013045093,1.6026273550027,NA,NA
"159","Aves","Procellariiformes","Diomedeidae","Thalassarche","chrysostoma",NA,"Grey-headed Albatross",4383,3700,47.16666667,0.59089721737027,20.775028790033,2.92786523717773,3770,"Thalassarche_chrysostoma",1.01891891891892,8.21608809863232,3.03375172654238,0.0187421818097407,1.0742735694858,NA,NA
"160","Aves","Procellariiformes","Diomedeidae","Thalassarche","impavida",NA,"Campbell Albatross",3871.65,3440,43.7,0.918139534883721,30.3837526600828,3.11981971510855,3760,"Thalassarche_impavida",1.09302325581395,8.14322675036744,3.41390801357085,0.0889474860164961,1.1377752165328,NA,NA
"161","Aves","Procellariiformes","Diomedeidae","Thalassarche","melanophris",NA,"Black-browed Albatross",3871.65,3440,43.7,0.918139534883721,30.3837526600828,3.11981971510855,3760,"Thalassarche_melanophris",1.09302325581395,8.14322675036744,3.41390801357085,0.0889474860164961,1.1377752165328,NA,NA
"162","Aves","Procellariiformes","Hydrobatidae","Oceanodroma","furcata",NA,"Fork-tailed Storm Petrel",1095,57.1,30,1.39141856392294,37.5683012259194,9,79.45,"Oceanodroma_furcata",1.39141856392294,4.04480411666196,3.62616064232509,0.33032377632076,2.19722457733622,NA,NA
"163","Aves","Procellariiformes","Procellariidae","Calonectris","borealis",NA,"Cory's Shearwater",3049.8375,775.225,24.83333333,1.17214133677319,19.3140926788618,1.97201626822741,956,"Calonectris_borealis",1.23319036408785,6.65315330979855,2.96083502006598,0.209604603252854,0.679056505754633,NA,NA
"164","Aves","Procellariiformes","Procellariidae","Calonectris","diomedea",NA,"Scopoli's Shearwater",3049.8375,775.225,24.83333333,1.17214133677319,19.3140926788618,1.97201626822741,956,"Calonectris_diomedea",1.23319036408785,6.65315330979855,2.96083502006598,0.209604603252854,0.679056505754633,NA,NA
"165","Aves","Procellariiformes","Procellariidae","Calonectris","edwardsii",NA,"Cape Verde Shearwater",3049.8375,775.225,24.83333333,1.17214133677319,19.3140926788618,1.97201626822741,956,"Calonectris_edwardsii",1.23319036408785,6.65315330979855,2.96083502006598,0.209604603252854,0.679056505754633,NA,NA
"166","Aves","Sphenisciformes","Spheniscidae","Megadyptes","antipodes",NA,"Yellow-eyed Penguin",911.343,5365,19,2.10624417520969,34.7597053964687,6.60964861747992,5650,"Megadyptes_antipodes",1.05312208760485,8.5876516550648,3.54845882500077,0.0517591690756877,1.88853049321911,NA,NA
